service_type,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_date_cos_AVAILABLE,min_date_cos_OTW_DROPOFF,min_date_cos_OTW_PICKUP,min_date_cos_UNAVAILABLE,min_date_sin_AVAILABLE,min_date_sin_OTW_DROPOFF,min_date_sin_OTW_PICKUP,min_date_sin_UNAVAILABLE,start_hour_cos_AVAILABLE,start_hour_cos_OTW_DROPOFF,start_hour_cos_OTW_PICKUP,start_hour_cos_UNAVAILABLE,start_hour_sin_AVAILABLE,start_hour_sin_OTW_DROPOFF,start_hour_sin_OTW_PICKUP,start_hour_sin_UNAVAILABLE,end_hour_cos_AVAILABLE,end_hour_cos_OTW_DROPOFF,end_hour_cos_OTW_PICKUP,end_hour_cos_UNAVAILABLE,end_hour_sin_AVAILABLE,end_hour_sin_OTW_DROPOFF,end_hour_sin_OTW_PICKUP,end_hour_sin_UNAVAILABLE,min_acc_AVAILABLE,min_acc_OTW_DROPOFF,min_acc_OTW_PICKUP,min_acc_UNAVAILABLE,max_acc_AVAILABLE,max_acc_OTW_DROPOFF,max_acc_OTW_PICKUP,max_acc_UNAVAILABLE,mean_acc_AVAILABLE,mean_acc_OTW_DROPOFF,mean_acc_OTW_PICKUP,mean_acc_UNAVAILABLE,median_acc_AVAILABLE,median_acc_OTW_DROPOFF,median_acc_OTW_PICKUP,median_acc_UNAVAILABLE,service_type_is_na,label_is_na,min_day_of_week_AVAILABLE_is_na,min_day_of_week_OTW_DROPOFF_is_na,min_day_of_week_OTW_PICKUP_is_na,min_day_of_week_UNAVAILABLE_is_na,days_diff_AVAILABLE_is_na,days_diff_OTW_DROPOFF_is_na,days_diff_OTW_PICKUP_is_na,days_diff_UNAVAILABLE_is_na,max_distance_AVAILABLE_is_na,max_distance_OTW_DROPOFF_is_na,max_distance_OTW_PICKUP_is_na,max_distance_UNAVAILABLE_is_na,avg_velocity_AVAILABLE_is_na,avg_velocity_UNAVAILABLE_is_na,service_type_GO_RIDE,days_diff_AVAILABLE_1.0,days_diff_AVAILABLE_1,days_diff_OTW_DROPOFF_1.0,days_diff_OTW_DROPOFF_1,days_diff_OTW_PICKUP_1.0,days_diff_OTW_PICKUP_1,days_diff_UNAVAILABLE_1.0,days_diff_UNAVAILABLE_1
0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.1949590815921813,0.7817765884895359,0.11835488919909336,4.295859157208256,4.855081671688967,3.693818288074611,0.3975884864748068,4.606101079923467,568.0,308.0,10.0,1145.0,1143.0,748.0,100.0,1176.0,15.291595816343202,17.77773507629492,14.313185513093044,14.100309428337141,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.9659258262890683,-0.4999999999999998,-0.4999999999999998,-0.25881904510252063,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.9659258262890683,0.8660254037844387,0.5,3.0,3.01,0.5,7.585,15.17,19.721,27.195,2.3785,7.943428571428571,6.539545454545455,10.231666666666667,0.5,6.068,6.068,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
1,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0708937711528929,0.3655430713768381,0.04113698494029438,4.906608322690899,0.0708937711528929,5.69291973131804,0.08404329938165692,4.977502093843792,57.0,31.0,12.0,2080.0,577.0,1721.0,313.0,2117.0,0.44231815623988635,11.908489850520013,0.9666321973609103,8.464339885610604,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.4999999999999998,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.01,3.0,0.01,0.01,0.01,9.648,6.631,3.0,0.01,4.347797101449276,3.3106341463414632,0.7575,0.01,3.847,3.453,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970407321367307,0.22830820757179532,0.0,1.6287669247814787,4.51851190179217,6.535951072911716,0.0,3.333451018280318,2389.0,24.0,30.0,2966.0,3100.0,1799.0,561.0,3248.0,5.247304144016714,13.079168350462577,0.0,3.6947117197688253,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.7071067811865479,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.7071067811865471,-0.4999999999999997,-0.4999999999999997,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,0.5,0.5,0.5,0.5,8.421,30.34,0.5,18.204,0.7200277777777777,9.10997005988024,0.5,7.0767500000000005,0.5,9.841,0.5,4.8015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5499569342646707,0.4306599448743358,0.989015578753135,0.0,1.2795471803357978,0.8125877541989548,1.151276704148552,0.0,927.0,291.0,1009.0,0.0,1231.0,999.0,1199.0,0.0,3.7419738823792628,2.928244159275513,3.456710704699573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,3.0,3.237,3.0,0.0,3.9,29.722,23.851,0.0,3.7294799999999997,5.400259999999999,6.17295,0.0,3.9,3.9,3.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.206598183224718,0.4089028348473298,0.07252652748626934,0.0,7.440048546414244,10.183224348336733,0.7733514349414228,0.0,2468.0,44.0,37.0,4.0,3073.0,1970.0,480.0,4.0,8.715969660621958,18.608937895437684,5.8001357620606715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,1.0,1.0,0.9659258262890681,0.9659258262890681,0.0,0.0,-0.25881904510252157,-0.25881904510252157,0.9659258262890681,0.9659258262890681,0.9659258262890681,0.9659258262890681,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,0.01,3.67,3.317,0.01,400.0,1500.0,183.598,0.01,22.493818181818185,45.887369791666664,20.52613043478261,0.01,4.037,14.88,5.452,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.1557298541238596,0.12999675117638085,0.058114295417060674,0.9719580851346628,2.3999915771836284,2.2903515676546924,0.1222515478376406,0.9719580851346628,1113.0,11.0,180.0,198.0,1722.0,790.0,771.0,198.0,5.017403994112116,10.437045118426445,0.570824347880034,17.671965184266597,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.1,0.1,0.1,4.049,7.0,1000.0,28.675,4.463,0.7422857142857142,16.700075,3.59505,4.256,0.1,4.0184999999999995,3.393,4.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.146769368207299,0.22029718416176927,0.1426605918170118,0.017823329477647778,0.1762333797075199,3.9292334395670623,0.4984288971311264,0.017823329477647778,249.0,15.0,11.0,258.0,398.0,741.0,510.0,258.0,1.594070771223798,19.08939322866589,3.518321626807951,0.24869762061834108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.8660254037844384,0.9659258262890681,0.9659258262890681,0.8660254037844384,-0.5000000000000004,-0.25881904510252157,-0.25881904510252157,-0.5000000000000004,0.9659258262890681,0.9659258262890681,0.9659258262890681,0.9659258262890681,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,-0.25881904510252157,0.01,7.775,0.01,6.499,9.503,20.0,20.0,6.981,6.389142857142858,18.43404054054054,8.71601923076923,6.74,6.549,20.0,10.0,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.8418293493551517,0.14470245748461538,0.01186678289345507,0.23271201875988273,2.016082353269375,1.308484653486266,0.022393906542269904,0.23271201875988273,518.0,10.0,10.0,165.0,1689.0,380.0,100.0,327.0,4.2971559927588805,12.396170401448835,0.8061806355217166,2.5619671790078837,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,0.01,3.289,0.01,0.01,3.9,4.061,3.9,3.9,0.6635478260869565,3.883564102564103,2.255181818181818,0.9824999999999999,0.01,3.9,3.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
1,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.6316639851710633,0.22791705769257392,0.9191307242807314,1.3524385928188873,2.2918520477901394,4.334254885842741,2.8507987686451544,1.3524385928188873,1940.0,20.0,1768.0,1880.0,2432.0,1380.0,2248.0,1880.0,3.3925441496893507,11.306751876111498,4.565336106371244,2.5897760288021248,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,3.0,3.0,3.0,3.9,4.494,139.147,4.419,4.4,3.92444,22.096065693430656,3.74782,4.15,3.9,4.1,3.9,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.355665795024062,0.33708730857368097,0.26668095042769735,0.0,6.947727531711233,5.1670828126093316,1.0558108042153602,0.0,1432.0,41.0,30.0,0.0,2463.0,932.0,460.0,0.0,10.155021970832497,19.9586889757442,8.26286716342456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,-1.0,-1.0,-1.0,0.0,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,-1.0,-1.0,-1.0,0.0,3.216,4.146,3.0,0.0,88.0,100.0,100.0,0.0,10.747281553398059,29.073189873417725,59.32593333333333,0.0,7.504,15.0,77.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.6557784701785623,0.1907323446261416,0.36507553144767046,1.7992122148029916,4.154154360790488,1.5338268388137386,1.511482010954906,2.3160961847618213,526.0,11.0,175.0,692.0,1247.0,270.0,818.0,909.0,11.99274715224199,20.45102451751651,6.651999070217191,9.17265815747256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-0.9659258262890683,-0.9659258262890683,-1.0,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,1.2246467991473532e-16,-0.2588190451025208,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,0.01,3.826,0.01,0.01,6.8,4.516,12.9,3.237,2.508568965517241,3.9322857142857144,3.789880597014925,1.8672,3.9,3.9,3.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8173799038859786,0.08778334043534515,0.04195242570707617,0.0,6.4928457214975746,2.160568799478058,0.12197762786487881,0.0,567.0,12.0,11.0,0.0,1740.0,451.0,90.0,0.0,13.433473906546705,17.246225450379175,4.879105114595152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.25881904510252063,-0.25881904510252063,0.0,-0.8660254037844384,-0.9659258262890683,-0.9659258262890683,0.0,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.0,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.0,3.0,3.396,3.896,0.0,110.0,96.0,55.045,0.0,9.596247863247862,9.247847826086957,25.9056,0.0,5.1,4.6,26.167,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.8871454560415629,0.19694589300258336,0.9459435661763477,0.07679883035197595,3.204349313102762,1.2887551405514093,1.5049482806827565,0.07679883035197595,2211.0,467.0,2275.0,30.0,3219.0,2578.0,3176.0,30.0,3.583615261624711,1.7996580705915723,1.7058607715547618,9.215859642237115,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.0,-1.0,-1.0,-1.0,0.2588190451025203,-1.8369701987210297e-16,0.2588190451025203,-1.8369701987210297e-16,-0.9659258262890684,-1.0,-0.9659258262890684,-1.0,3.0,3.0,3.0,3.364,47.465,29.329,4.269,3.9,4.7394354838709685,3.4048708133971295,3.7625306122448983,3.6319999999999997,3.9,3.0,3.9,3.6319999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,0.0,0.0,3.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,0.0,0.0,0.0,0.43388373911755823,0.0,0.0,0.0,0.2588190451025203,0.0,0.0,0.0,-0.9659258262890684,0.0,0.0,0.0,0.2588190451025203,0.0,0.0,0.0,-0.9659258262890684,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.4,0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,False,False,True,False,True,False,False,False,True
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3138713190315185,0.0,0.10263630142895445,0.0,1.275265108527211,0.0,0.6446484659023345,0.0,2098.0,58.0,1680.0,0.0,2393.0,1646.0,2232.0,0.0,1.9184932681562725,0.0,1.0397555901650555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.7071067811865479,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,-0.7071067811865471,3.512,3.9,3.0,3.9,3.9,3.9,3.9,3.9,3.859157894736842,3.9,3.7911521739130434,3.9,3.9,3.9,3.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22770801189626846,0.996560480520719,0.06502302366909851,0.003425514755855123,2.8866494031753334,1.7223671349763054,0.5588971151434179,0.003425514755855123,490.0,507.0,10.0,11.0,1287.0,777.0,210.0,11.0,8.074543785105828,7.980079389851609,9.581093402458592,1.1210775564616766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.8660254037844387,3.0,3.0,3.0,3.0,28.872,28.872,12.0,3.981,6.005456790123457,6.71496551724138,5.334409090909091,3.4905,5.704,5.511,3.3015,3.4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
1,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.29798564973122893,1.5510723153002037,0.0,2.2598974641990552,0.29798564973122893,1.6742548046960142,0.0,2.2598974641990552,43.0,35.0,10.0,228.0,243.0,942.0,230.0,228.0,4.414602218240429,6.398426005207697,0.0,35.68259153998509,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.9659258262890683,-0.8660254037844388,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.4999999999999997,-0.2588190451025208,-0.2588190451025208,0.1,0.1,0.1,0.1,0.1,7.3,0.1,0.1,0.1,1.3495760869565216,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16678726248695008,0.0,0.0,0.0,4.341784480561084,0.0,0.0,14.0,128.0,10.0,0.0,584.0,2827.0,450.0,0.0,0.0,5.52897917581178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,1.0,0.9659258262890683,1.0,0.9659258262890683,0.0,0.25881904510252074,0.0,0.25881904510252074,1.0,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.0,0.25881904510252074,0.25881904510252074,0.25881904510252074,0.01,0.01,0.01,3.0,0.01,899.999,0.01,3.0,0.01,25.567419847328242,0.01,3.0,0.01,3.9,0.01,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.40501189933652926,0.6722284437523173,0.0,0.0,6.351102835452486,2.467200581046474,0.0,12.0,12.0,36.0,0.0,12.0,860.0,493.0,0.0,0.0,26.586011869335987,18.016069151657824,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,0.5,3.0,0.5,0.5,0.5,86.311,11.866,0.5,0.5,14.076505747126436,6.712317073170731,0.5,0.5,11.809,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.646813947394934,0.10729862059371366,1.0812523940738783,0.0,1.6981908151596137,1.6918289888262525,17.844365474027953,0.0,5725.0,15.0,426.0,0.0,5767.0,350.0,6279.0,0.0,1.060080966633364,17.401669599355742,10.230883214922859,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,0.0,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,0.0,-1.8369701987210297e-16,-0.5000000000000004,-1.8369701987210297e-16,0.0,-1.0,-0.8660254037844384,-1.0,0.0,4.787,3.0,3.0,0.0,1299.999,7.1,1500.0,0.0,199.28742857142856,4.581888888888889,101.614504,0.0,25.174,4.773,11.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True
1,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.7928714965979313,0.18522583580387128,0.10934058297624893,0.0,2.079469386566338,1.5055480078917192,0.2565323246028153,0.0,1177.0,70.0,40.0,0.0,2249.0,810.0,340.0,0.0,3.328630409799385,6.6913244795187525,2.7162246134415735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.2588190451025203,0.5000000000000001,0.2588190451025203,0.5000000000000001,-0.9659258262890684,-0.8660254037844386,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.01,10.0,0.01,12.786,23.624,96.0,96.0,12.786,6.131745283018868,22.46832876712329,20.66784375,12.786,0.01,20.0,8.669,12.786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6185218256443836,0.17059935974021068,0.15664558443002122,1.7472359773921873,6.328159641727277,1.7852496033478225,0.24314060024843911,5.7213292408947085,1874.0,24.0,50.0,2248.0,2836.0,951.0,890.0,2800.0,8.032924792037445,6.758042662515416,0.9834900684206526,7.355994738293196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-1.8369701987210297e-16,0.2588190451025203,0.2588190451025203,-1.8369701987210297e-16,-1.0,-0.9659258262890684,-0.9659258262890684,-1.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.01,3.0,0.01,0.01,87.6,20.781,23.549,3.9,3.0081052631578946,4.2804468085106375,11.102799999999998,0.3092307692307692,0.01,3.8345000000000002,15.381,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.2030602646393667,0.1181422704925337,0.036734006955431414,2.207576596816358e-05,6.100036833809063,4.325777142713612,0.22202027333921248,2.207576596816358e-05,1793.0,12.0,22.0,18.0,2957.0,1201.0,560.0,18.0,7.426490565340759,12.96652598981599,1.4272731857520802,0.0044151531936327156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-1.0,0.258819045102521,0.258819045102521,0.258819045102521,1.2246467991473532e-16,-1.0,-1.0,-0.9659258262890682,-1.0,1.2246467991473532e-16,1.2246467991473532e-16,0.258819045102521,1.2246467991473532e-16,3.0,3.0,3.0,3.0,5.0,9.475,9.906,3.0,3.493919191919192,3.794884297520661,5.4284,3.0,3.534,3.724,5.769,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
